Número Procedimiento,Nro SAF,Descripcion SAF,Nro UOC,Descripcion UOC,Tipo de Procedimiento,Modalidad,Apartado Directa,Ejercicio,Fecha de Publicación,Fecha de Apertura,Etapa,Alcance,Nombre del Procedimiento,Objeto del Procedimiento,Monto Estimado,Tipo de Operación
40/47-0481-CDI20,381.0,381 - Estado Mayor General de La Fuerza Aérea,40.0,Departamento Contrataciones Córdoba - UOC 40/47,Contratación Directa,Orden de compra abierta,Apartado 1: Compulsa Abreviada Por Monto,2020.0,03/08/2020 08:00:00 a.m.,11/08/2020 10:30:00 a.m.,Única,Nacional,Repuestos y Accesorios de Jardinería para la ESCUELA DE AVIACIÓN MILITAR,Repuestos y Accesorios de Jardinería para la ESCUELA DE AVIACIÓN MILITAR,299757.0,Proceso de Compra
40/19-0482-CDI20,381.0,381 - Estado Mayor General de La Fuerza Aérea,40.0,40/019 - UOC  RTA,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,03/08/2020 12:30:00 p.m.,07/08/2020 10:00:00 a.m.,Única,Nacional,ADQUISICION DE GAS PROPANO A GRANEL,ADQUISICION DE GAS PROPANO A GRANEL,162000.0,Proceso de Compra
16-0023-CDI20,112.0,112 - Autoridad Regulatoria Nuclear,16.0,16/000 - Dirección General de Administración-ARN,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,03/08/2020 08:00:00 a.m.,19/08/2020 10:00:00 a.m.,Única,Nacional,SERVICIO DE IMPRESIÓN,SERVICIO DE IMPRESIÓN,130000.0,Proceso de Compra
46/11-0581-CDI20,604.0,604 - Dirección Nacional de Vialidad,46.0,46/11 - 11° Catamarca - DNV,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,03/08/2020 12:00:00 p.m.,13/08/2020 12:00:00 p.m.,Única,Nacional,ADQUISICIÓN DE PRODUCTOS DE LIMPIEZA DNV 11° DTO,ADQUISICIÓN DE PRODUCTOS DE LIMPIEZA DNV 11° DTO,421665.6,Proceso de Compra
38/1-0138-LPU20,379.0,379 - Estado Mayor General de la Armada,38.0,38/01 - ARSENAL NAVAL PUERTO BELGRANO,Licitacion Pública,Sin Modalidad,,2020.0,03/08/2020 08:00:00 a.m.,14/08/2020 09:30:00 a.m.,Única,Nacional,Adquisición de biblioratos  adhesivos  resmas  etc,Adquisición de biblioratos  adhesivos  resmas  etc,6099446.0,Proceso de Compra
74/24-0224-LPR20,107.0,107 - Administración de Parques Nacionales,74.0,74/24 - Direccion Regional NEA,Licitacion Privada,Sin Modalidad,,2020.0,03/08/2020 12:00:00 p.m.,14/08/2020 10:00:00 a.m.,Única,Nacional,CONTRATACION DE UN SERVICIO DE LIMPIEZA PARA LA DIRECCION REGIONAL NEA,CONTRATACIÓN DE UN SERVICIO DE LIMPIEZA PARA EL EDIFICIO DE ALOJAMIENTO Y LABORATORIO DEL CENTRO DE INVESTIGACIONES ECOLÓGICAS SUBTROPICALES (CIES)  DENTRO DEL PARQUE NACIONAL IGUAZU  Y OFICINAS DE LA DIRECCIÓN REGIONAL NEA.,456000.0,Proceso de Compra
38/31-0187-CDI20,379.0,379 - Estado Mayor General de la Armada,38.0,38/31 - DIRECCION GENERAL DE INTELIGENCIA DE LA ARMADA,Contratación Directa,Sin Modalidad,Apartado 3: Adjudicación Simple por Exclusividad,2020.0,03/08/2020 01:00:00 p.m.,10/08/2020 09:00:00 a.m.,Única,Nacional,Actualización sistema de ingreso y egreso de personal de la Dirección,Actualización sistema de ingreso y egreso de personal de la Dirección,1150000.0,Proceso de Compra
84/13-1230-LPR20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/13 - Dirección de Remonta y Veterinaria,Licitacion Privada,Sin Modalidad,,2020.0,03/08/2020 08:00:00 a.m.,12/08/2020 10:00:00 a.m.,Única,Nacional,CONTRATACIÓN DEL SERVICIO DE HABILITACIÓN DE TANQUES CISTERNAS,CONTRATACIÓN DEL SERVICIO DE HABILITACIÓN DE TANQUES CISTERNAS,1622052.43,Proceso de Compra
39-0006-LPU20,380.0,380 - Prefectura Naval Argentina,39.0,39 - Dirección General de Administración- PNA,Licitacion Pública,Sin Modalidad,,2020.0,03/08/2020 08:00:00 a.m.,20/08/2020 09:00:00 a.m.,Única,Nacional,ADQUISICIÓN DE EMBARCACIONES DE PRFV DE DISTINTAS ESLORAS CON MOTORES ECOLÓGICOS.,ADQUISICIÓN DE EMBARCACIONES DE PRFV DE DISTINTAS ESLORAS CON MOTORES ECOLÓGICOS.,25022850.0,Proceso de Compra
38-0140-LPU20,379.0,379 - Estado Mayor General de la Armada,38.0,38/00 - Servicio Administrativo Financiero de la Armada,Licitacion Pública,Sin Modalidad,,2020.0,03/08/2020 08:00:00 a.m.,12/08/2020 10:00:00 a.m.,Única,Nacional,MANTENIMIENTO  SOPORTE TÉCNICO Y ASISTENCIA A LOS USUARIOS DEL SIGEP y SICOFI,MANTENIMIENTO  SOPORTE TÉCNICO Y ASISTENCIA A LOS USUARIOS DEL SISTEMA DE GESTIÓN PRESUPUESTARIA (SIGEP) Y CONTABILIDAD FINANCIERA (SICOFI).,18290400.0,Proceso de Compra
39-0007-LPU20,380.0,380 - Prefectura Naval Argentina,39.0,39 - Dirección General de Administración- PNA,Licitacion Pública,Sin Modalidad,,2020.0,03/08/2020 08:00:00 a.m.,20/08/2020 10:00:00 a.m.,Única,Nacional,ADQUISICIÓN DE DISPOSITIVOS SALVAVIDAS DE USO PERSONAL PARA DOTAR A LAS TRIPULACIONES DE LA PNA,ADQUISICIÓN DE DISPOSITIVOS SALVAVIDAS DE USO PERSONAL PARA DOTAR A LAS TRIPULACIONES DE GUARDACOSTAS Y EMBARCACIONES MENORES DE LA INSTITUCIÓN.,7615625.0,Proceso de Compra
38/5-0816-LPR20,379.0,379 - Estado Mayor General de la Armada,38.0,38/5 - División de Compras - Arsenal Aereonaval Comandante Espora,Licitacion Privada,Sin Modalidad,,2020.0,03/08/2020 09:00:00 a.m.,12/08/2020 09:00:00 a.m.,Única,Nacional,adquisición de aceite tipo AIR 1504,adquisición de aceite tipo AIR 1504;indispensables para realizar el preservado de motores y componentes de las aeronaves Super Etendard en este destino,555800.8,Proceso de Compra
84/144-1245-LPR20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/144-REGIMIENTO DE INFANTERIA 4,Licitacion Privada,Sin Modalidad,,2020.0,03/08/2020 12:00:00 p.m.,11/08/2020 08:00:00 a.m.,Única,Nacional,REPUESTOS DE INFORMATICA,ADQUISICION DE REPUESTOS DE INFORMATICA CORRESPONDIENTE AL 3ER TRIM 20  P/ RI MTE 4,94818.0,Proceso de Compra
37/111-0774-CDI20,375.0,375 - Gendarmeria Nacional,37.0,37/111 - Agrupación Mantenimiento y Capacitación de Tecnologías de la  Información y Comunicaciones,Contratación Directa,Orden de compra abierta,Apartado 1: Compulsa Abreviada Por Monto,2020.0,03/08/2020 12:00:00 p.m.,11/08/2020 10:00:00 a.m.,Única,Nacional,ADQUISICION DE SERVICIO DE MANT. REP. Y LIMPIEZA DE EQUIPOS DE COMUNICACIONES,ADQUISICION DE SERVICIO DE MANT. REP. Y LIMPIEZA DE EQUIPOS DE COMUNICACIONES,835000.0,Proceso de Compra
40/39-0495-CDI20,381.0,381 - Estado Mayor General de La Fuerza Aérea,40.0,40/039 - UOC DPTO CDR,Contratación Directa,Orden de compra abierta,,2020.0,03/08/2020 11:00:00 a.m.,07/08/2020 10:00:00 a.m.,Única,Nacional,COMPULSA –COVID 19- N° 13 - ADQUISICIÓN DE GASES MEDICINALES Y VÁLVULAS REGULADORAS PARA EL H.M.R.,COMPULSA –COVID 19- N° 13 - ADQUISICIÓN DE GASES MEDICINALES Y VÁLVULAS REGULADORAS PARA EL H.M.R.,3444000.0,Proceso de Compra
38/15-0195-CDI20,379.0,379 - Estado Mayor General de la Armada,38.0,38/015 - Dirección de Obtención de la Armada,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,03/08/2020 12:00:00 a.m.,12/08/2020 10:00:00 a.m.,Única,Nacional,Adquisición de navaja marinera para el personal de marinería de los Institutos de Formación.,Adquisición de navaja marinera para el personal de marinería de los Institutos de Formación.,810000.0,Proceso de Compra
47-0107-CDI20,607.0,607 - Instituto Nacional de Investigación y Desarrollo Pesquero,47.0,47 - Dpto. de Compras y Servicios- INIDEP,Contratación Directa,Sin Modalidad,Apartado 5: Compulsa Abreviada por Urgencia,2020.0,03/08/2020 01:55:00 p.m.,07/08/2020 10:00:00 a.m.,Única,Nacional,Adquisición de matafuegos para los buques de investigación pesquera del INIDEP,Adquisición de matafuegos para los buques de investigación pesquera del INIDEP,623020.0,Proceso de Compra
487-0113-CDI19,403.0,403 - Superintendencia de Bienestar de la Policia Federal Argentina,487.0,487 - División Compras y Suministros - Superintendencia de Bienestar de la Policia Federal Argentina,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2019.0,04/08/2020 10:00:00 a.m.,13/08/2020 10:00:00 a.m.,Única,Nacional,Servicio integral para la limpieza y desinfección de los tanques de agua,Servicio integral para la limpieza y desinfección de los tanques de agua de las distintas Dependencias de la Superintendencia de BIENESTAR,359000.0,Proceso de Compra
43-0008-CDI20,470.0,470 - Instituto de Ayuda Financiera para pago de Retiros y Pensiones Militares,43.0,43 - Departamento de Compras  - Instituto de Ayuda Financiera para pago de Retiros y Pensiones Militares - Ministerio de Defensa,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,04/08/2020 12:30:00 p.m.,07/09/2020 12:00:00 p.m.,Única,Nacional,Adquisición de Comestibles.,Adquisición de Comestibles.,970482.0,Proceso de Compra
43-0009-CDI20,470.0,470 - Instituto de Ayuda Financiera para pago de Retiros y Pensiones Militares,43.0,43 - Departamento de Compras  - Instituto de Ayuda Financiera para pago de Retiros y Pensiones Militares - Ministerio de Defensa,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,04/08/2020 12:30:00 p.m.,07/09/2020 12:00:00 p.m.,Única,Nacional,ADQUISICIÓN DE ARTÍCULOS DE LIMPIEZA,ADQUISICIÓN DE ARTÍCULOS DE LIMPIEZA,284036.59,Proceso de Compra
263-0001-LPU20,341.0,341 - Secretaría Nacional de Niñez; Adolescencia y Familia,263.0,263 - Unidad Operativa de Compras-SENAF,Licitacion Pública,Sin Modalidad,,2020.0,04/08/2020 07:00:00 a.m.,28/08/2020 12:00:00 p.m.,Única,Nacional,Servicio de seguridad  control y vigilancia para Instituto S. Unzué,Contratación de un servicio de seguridad  control y vigilancia  por un período de doce (12) meses con opción a prórroga por igual período o fracción menor  con destino al Instituto S. Unzué  dependiente de la Secretaría Nacional de Niñez  Adolescencia y Familia.,8321964.0,Proceso de Compra
84/26-0707-LPR20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/26 - Hospital Militar Central 601,Licitacion Privada,Orden de compra abierta,,2020.0,04/08/2020 10:00:00 a.m.,14/08/2020 09:00:00 a.m.,Única,Nacional,ADQUISICIÓN DE INSUMOS PARA EL ÁREA CRÍTICA DEL HOSPITAL MILITAR CENTRAL,ADQUISICIÓN DE INSUMOS PARA EL ÁREA CRÍTICA DEL HOSPITAL MILITAR CENTRAL,7456292.0,Proceso de Compra
75-0001-CDI20,108.0,108 - Instituto Nacional del Agua,75.0,75 - Instituto Nacional del Agua - Departamente Compras,Contratación Directa,Sin Modalidad,Apartado 8: Adjudicación Simple Interadministrativa,2020.0,04/08/2020 02:00:00 p.m.,13/08/2020 12:00:00 p.m.,Única,Nacional,CONTRATACION SEGUROS VARIOS,CONTRATACION SEGUROS VARIOS,2741930.39,Proceso de Compra
37/6-0034-LPU20,375.0,375 - Gendarmeria Nacional,37.0,37/006 - Escuela Superior De Gn Grl Br D. M.M. Calderón,Licitacion Pública,Orden de compra abierta,,2020.0,04/08/2020 10:00:00 a.m.,19/08/2020 09:00:00 a.m.,Única,Nacional,REEMPLAZO DEL SISTEMA DE ELECTRICIDAD DE EDIFICIO,REEMPLAZO DEL SISTEMA DE ELECTRICIDAD DE EDIFICIO,16700000.0,Proceso de Compra
71-0023-CDI20,914.0,914 - Superintendencia de Servicios de Salud,71.0,71 -   Coordinación de Contrataciones y Patrimonio-SSS,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,04/08/2020 02:30:00 p.m.,13/08/2020 12:00:00 p.m.,Única,Nacional,Adquisición de mobiliario para la Delegación de la Ciudad de Mar del Plata,Adquisición de mobiliario para la Delegación de la Ciudad de Mar del Plata,122060.0,Proceso de Compra
487-0037-LPU20,403.0,403 - Superintendencia de Bienestar de la Policia Federal Argentina,487.0,487 - División Compras y Suministros - Superintendencia de Bienestar de la Policia Federal Argentina,Licitacion Pública,Sin Modalidad,,2020.0,04/08/2020 10:00:00 a.m.,18/08/2020 10:00:00 a.m.,Única,Nacional,Adquisición de pañales de diferentes características,Adquisición de pañales de diferentes características para el Servicio FARMACIA INTERNA y la División FARMACIA.,20627603.37,Proceso de Compra
37/69-0689-CDI20,375.0,375 - Gendarmeria Nacional,37.0,37/069 - Escuadrón 43 Rio Turbio,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,04/08/2020 08:00:00 a.m.,10/08/2020 10:00:00 a.m.,Única,Nacional,ADQUISICION DE UTILES DE OFICINA Y ESCRITORIO,ADQUISICION DE UTILES DE OFICINA Y ESCRITORIO,286765.5,Proceso de Compra
262-0002-CPU20,317.0,317 - Ministerio de Ambiente y Desarrollo Sostenible,262.0,262/000 - Dirección General de Administración Y Finanzas - MAD,Concurso Público,Orden de compra abierta,,2020.0,04/08/2020 08:00:00 a.m.,18/08/2020 12:00:00 p.m.,Única,Nacional,Contratación de un servicio de producción y filmación de contenidos llave en mano,Contratación de un servicio de producción y filmación de contenidos llave en mano,18000000.0,Proceso de Compra
43-0005-LPR20,470.0,470 - Instituto de Ayuda Financiera para pago de Retiros y Pensiones Militares,43.0,43 - Departamento de Compras  - Instituto de Ayuda Financiera para pago de Retiros y Pensiones Militares - Ministerio de Defensa,Licitacion Privada,Sin Modalidad,,2020.0,04/08/2020 01:00:00 p.m.,31/08/2020 09:00:00 a.m.,Única,Nacional,Servicio de Inspección Termomecanica.,Contratación de un servicio especializado  para la inspección mensual   del mantenimiento correctivo  predictivo y preventivo de las instalaciones termomecánicas del INSTITUTO DE AYUDA FINANCIERA PARA  PAGO DE RETIRO Y PENSIONES MILITARES I.A.F.P.R.P.M  por el plazo de DOCE (12) meses a partir del primer día hábil del mes siguiente a la entrega de la orden de compra  con opción a prórroga por UN (1) año más.,879672.0,Proceso de Compra
96-0037-CDI20,908.0,908 - Hospital Nacional Profesor Alejandro Posadas,96.0,96 - Dirección General de Administración,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,04/08/2020 08:00:00 a.m.,12/08/2020 01:00:00 p.m.,Única,Nacional,ADQUISICIÓN DE UNA CENTRÍFUGA REFRIGERADA,ADQUISICIÓN DE UNA CENTRÍFUGA REFRIGERADA,747200.0,Proceso de Compra
84/26-0946-LPR20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/26 - Hospital Militar Central 601,Licitacion Privada,Sin Modalidad,,2020.0,04/08/2020 10:00:00 a.m.,14/08/2020 10:00:00 a.m.,Única,Nacional,ADQUISICIÓN DE VAJILLA PARA EL H GRL 601 - HMC,ADQUISICIÓN DE VAJILLA PARA EL H GRL 601 - HMC,2999693.35,Proceso de Compra
69-0004-LPU20,909.0,909 - Colonia Nacional Dr. Manuel Montes de Oca,69.0,69/00 - División Compras y Contrataciones,Licitacion Pública,Sin Modalidad,,2020.0,04/08/2020 06:00:00 a.m.,01/09/2020 12:00:00 p.m.,Única,Nacional,ADQUISICION DE MEDICAMENTOS CLINICOS.,ADQUISICION DE MEDICAMENTOS CLINICOS.,10522525.45,Proceso de Compra
68-0079-CDI20,906.0,906 - Administración Nacional de Laboratorios e Institutos de Salud “Dr. Carlos Malbrán,68.0,68/00 - Departamento de Administracion de Bienes - ANLIS,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,04/08/2020 10:00:00 a.m.,11/08/2020 11:00:00 a.m.,Única,Nacional,ADQUISICIÓN DE ELEMENTOS DE BIOSEGURIDAD - INPB,ADQUISICIÓN DE ELEMENTOS DE BIOSEGURIDAD - INPB,1526645.4,Proceso de Compra
43-0009-LPR20,470.0,470 - Instituto de Ayuda Financiera para pago de Retiros y Pensiones Militares,43.0,43 - Departamento de Compras  - Instituto de Ayuda Financiera para pago de Retiros y Pensiones Militares - Ministerio de Defensa,Licitacion Privada,Sin Modalidad,,2020.0,04/08/2020 12:30:00 p.m.,28/08/2020 09:00:00 a.m.,Única,Nacional,ADQUISICION DE MATERIALES E INSUMOS PARA PINTURAS DESTINADOS AL IAF,ADQUISICION DE MATERIALES E INSUMOS PARA PINTURAS DESTINADOS AL IAF,2300628.0,Proceso de Compra
43-0016-CDI20,470.0,470 - Instituto de Ayuda Financiera para pago de Retiros y Pensiones Militares,43.0,43 - Departamento de Compras  - Instituto de Ayuda Financiera para pago de Retiros y Pensiones Militares - Ministerio de Defensa,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,04/08/2020 12:30:00 p.m.,07/09/2020 12:00:00 p.m.,Única,Nacional,ADQUISICIÓN DE CAJAS DE ARCHIVO,ADQUISICIÓN DE CAJAS DE ARCHIVO,497000.0,Proceso de Compra
37/109-0719-CDI20,375.0,375 - Gendarmeria Nacional,37.0,37/109 - Jefatura De Agrupacion XVII Santiago Del Estero,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,04/08/2020 08:00:00 a.m.,11/08/2020 10:00:00 a.m.,Única,Nacional,ADQUISICIÓN DE MATERIALES DE ELECTRICIDAD,ADQUISICIÓN DE MATERIALES DE ELECTRICIDAD,407546.5,Proceso de Compra
38/16-0738-LPR20,379.0,379 - Estado Mayor General de la Armada,38.0,38/16 - Licitaciones y Compras - Base Aeronaval Almirante Zar,Licitacion Privada,Sin Modalidad,,2020.0,04/08/2020 12:00:00 p.m.,19/08/2020 10:00:00 a.m.,Única,Nacional,ADQUISICIÓN SERVICIO DE TRANSPORTE  TRATAMIENTO Y DISPOSICIÓN FINAL DE LOS RESIDUOS PELIGROSOS,ADQUISICIÓN SERVICIO DE TRANSPORTE  TRATAMIENTO Y DISPOSICIÓN FINAL DE LOS RESIDUOS PELIGROSOS DE LA BASE AERONAVAL ALMIRANTE ZAR,455811.58,Proceso de Compra
50-0009-CDI20,614.0,614 - Instituto Nacional de Semillas,50.0,50 - Dirección General de Administración- INASE,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,04/08/2020 08:00:00 a.m.,12/08/2020 04:00:00 p.m.,Única,Nacional,SERVICIO DE CALIBRACIÓN  REPARACIÓN Y MANTENIMIENTO DE EQUIPOS DE LABORATORIO,SERVICIO DE CALIBRACIÓN  REPARACIÓN Y MANTENIMIENTO DE EQUIPOS DE LABORATORIO,231720.0,Proceso de Compra
68-0018-LPR20,906.0,906 - Administración Nacional de Laboratorios e Institutos de Salud “Dr. Carlos Malbrán,68.0,68/00 - Departamento de Administracion de Bienes - ANLIS,Licitacion Privada,Sin Modalidad,,2020.0,04/08/2020 10:00:00 a.m.,14/08/2020 11:00:00 a.m.,Única,Nacional,Reactivos para laboratorio INER,Reactivos para laboratorio INER,4667206.15,Proceso de Compra
84/129-1151-LPR20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/129 - Dirección de Arsenales,Licitacion Privada,Sin Modalidad,,2020.0,04/08/2020 08:30:00 a.m.,14/08/2020 08:30:00 a.m.,Única,Nacional,CONTRATAR UN SERVICIO DE REPARACIÓN DE TERMOSELLADORA DE BATERIAS,CONTRATAR UN SERVICIO DE REPARACIÓN DE TERMOSELLADORA DE BATERIAS,1100000.0,Proceso de Compra
84/77-1154-LPR20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/77 - Departamento Contaduría y Finanzas (EMGE),Licitacion Privada,Sin Modalidad,,2020.0,04/08/2020 09:00:00 a.m.,13/08/2020 09:00:00 a.m.,Única,Nacional,ADQUISICIÓN DE MUEBLES PARA DEPENDENCIAS DEL EMGE,ADQUISICIÓN DE MOBILIARIO PARA DEPENDENCIAS DEL ESTADO MAYOR GENERAL DEL EJÉRCITO,198400.0,Proceso de Compra
38/33-0132-LPU20,379.0,379 - Estado Mayor General de la Armada,38.0,38/33 - Unidad Operativa de Contrataciones - Base Naval Mar del Plata,Licitacion Pública,Sin Modalidad,,2020.0,04/08/2020 01:00:00 p.m.,21/08/2020 09:00:00 a.m.,Única,Nacional,READECUACIÓN E INSTALACIÓN DE GAS PARA EL EDIFICIO H. YRIGOYEN 1249 (II Y III ETAPAS),READECUACIÓN E INSTALACIÓN DE GAS PARA EL EDIFICIO H. YRIGOYEN 1249 (II Y III ETAPAS) DE LA LOCALIDAD DE MAR DEL PLATA.,8354000.0,Proceso de Compra
84/7-1169-LPR20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/07 - Dirección de Aviación de Ejercito - Ejercito Argentino,Licitacion Privada,Sin Modalidad,,2020.0,04/08/2020 08:00:00 a.m.,19/08/2020 11:00:00 a.m.,Única,Nacional,ADQUISICIÓN DE PLACAS METÁLICAS DE IDENTIFICACIÓN CON CADENA,ADQUISICIÓN DE PLACAS METÁLICAS DE IDENTIFICACIÓN CON CADENA,178850.0,Proceso de Compra
84/7-0131-LPU20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/07 - Dirección de Aviación de Ejercito - Ejercito Argentino,Licitacion Pública,Sin Modalidad,,2020.0,04/08/2020 08:00:00 a.m.,20/08/2020 10:00:00 a.m.,Única,Nacional,CONTRATACIÓN DEL SERVICIO DE REPARACIÓN Y MANTENIMIENTO DE EDIFICIOS Y LOCALES,CONTRATACIÓN DEL SERVICIO DE REPARACIÓN Y MANTENIMIENTO DE EDIFICIOS Y LOCALES,1479950.0,Proceso de Compra
84/33-0155-CDI20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/33 - Agrupación Inteligencia Campo de Mayo,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,04/08/2020 06:00:00 p.m.,10/08/2020 09:00:00 a.m.,Única,Nacional,“CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO DE VEHÍCULO OFICIAL,CONTRATACIÓN DE SERVICIO DE MANTENIMIENTO DE VEHÍCULO OFICIAL,20160.0,Proceso de Compra
46/18-0551-CDI20,604.0,604 - Dirección Nacional de Vialidad,46.0,46/18 - 18° Chaco - DNV,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,04/08/2020 04:00:00 p.m.,11/08/2020 08:00:00 a.m.,Única,Nacional,REPARACIÓN DE GRUPOS ELECTRÓGENOS DE CASILLAS RODANTES,REPARACIÓN DE GRUPOS ELECTRÓGENOS DE CASILLAS RODANTES,237000.0,Proceso de Compra
46/7-0554-CDI20,604.0,604 - Dirección Nacional de Vialidad,46.0,46/07 - 7° Santa Fe - DNV,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,04/08/2020 03:30:00 p.m.,19/08/2020 11:00:00 a.m.,Única,Nacional,Adquisición de Pinturas y diluyente,Adquisición de Pinturas y diluyente,26189.4,Proceso de Compra
96-0046-CDI20,908.0,908 - Hospital Nacional Profesor Alejandro Posadas,96.0,96 - Dirección General de Administración,Contratación Directa,Sin Modalidad,Apartado 5: Compulsa Abreviada por Urgencia,2020.0,04/08/2020 08:00:00 a.m.,05/08/2020 01:00:00 p.m.,Única,Nacional,ADQUISICION DE REACTIVOS PARA CARGA VIRAL SARS COVID-2,ADQUISICION DE REACTIVOS PARA CARGA VIRAL SARS COVID-2,9969600.0,Proceso de Compra
46/21-0151-LPR20,604.0,604 - Dirección Nacional de Vialidad,46.0,46/21 - 21° La Pampa - DNV,Licitacion Privada,Orden de compra abierta,,2020.0,04/08/2020 04:00:00 p.m.,20/08/2020 11:00:00 a.m.,Única,Nacional,ADQUISICIÓN DE MATERIAL BACHEADOR INSTANTÁNEO PARA CAMPAMENTOS DEL 21° DISTRITO - LA PAMPA,ADQUISICIÓN DE MATERIAL BACHEADOR INSTANTÁNEO PARA CAMPAMENTOS DEL 21° DISTRITO - LA PAMPA,4762750.0,Proceso de Compra
38/8-0791-LPR20,379.0,379 - Estado Mayor General de la Armada,38.0,38/008 - Base Naval Zárate,Licitacion Privada,Sin Modalidad,,2020.0,04/08/2020 10:00:00 p.m.,14/08/2020 10:00:00 a.m.,Única,Nacional,MANTENIMIENTO Y REPARACIÓN DE MOTOR FUERA DE BORDA 55 HP MERCURY (MTO. 600 HORAS) - BIM3,MANTENIMIENTO Y REPARACIÓN DE MOTOR FUERA DE BORDA 55 HP MERCURY (MTO. 600 HORAS) - BIM3,1424144.62,Proceso de Compra
